name,vicinity,types,latitude,longitude
최고당돈가스 건대점,"67 Dongil-ro 20-gil, 자양제4동, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5404198,127.0672984
강창구찹쌀진순대 건대점,"1층, 63 Dongil-ro 20-gil, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5403988,127.0673579
도둑냉면아구사랑,"8-17 Jayang-dong, 번지 1층, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5404721,127.0671762
IZAWA,"65, Dongil-ro 20-gil, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5404721,127.0671762
핫오리 건대2호점,"9-16 Jayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5402114,127.0676029
삼촌도너츠,"8-22 Jayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5403547,127.0676498
Hangari Sushi,"82 Dongil-ro 20-gil, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5400569,127.0680139
Bon,"7-30 Jayang-dong, 번지 1층, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54032309999999,127.0678208
칭구네포차,"7-30번지 Jayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54032309999999,127.0678208
코코버블티 건대입구점,"8-22 Jayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.540361,127.0675997
깐풍판다,"1층, 8-22번지 Jayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.540361,127.0675997
송프로피자,"Jayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5403174,127.0678504
핵스테이크 건대점,"1층, 71 자양제4동 Dongil-ro 20-gil, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5403986,127.0674612
기분좋은하루돈까스,"7-32 Jayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5404285,127.0679337
Sella,"7-32 Jayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5404285,127.0679337
두마리찜닭두찜건대점,"7-13 Jayang-dong, 번지 2층, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54003970000001,127.0684433
원조외파가,"1층, 89 자양제4동 Dongil-ro 20-gil, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54003970000001,127.0684433
역전우동(건대입구),"7-25 자양제4동, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5405147,127.0682084
Mom's Touch,"224 Achasan-ro, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54052589999999,127.0681745
금강수산,"230 Achasan-ro, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5401979,127.0687499
雪冰,"자양제4동, 광진구","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5403512,127.0688333
GOATEE DRAFT BEER,"6-5 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54005,127.069958
던킨도너츠 건대입구역사점,"7-3 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5403174,127.0699613
장인 닭갈비,"5층, 연한빌딩, 주차가능, 6-2 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5404079,127.0700749
Seol-Won,"6-6 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5404285,127.0701557
쑤담샤브샤브,"241 Achasan-ro, Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54046659999999,127.0701365
엘리스키친,화양동 6-2번지 302호 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.54046659999999,127.0701365
Ojju,화양동 6-2번지 1층 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.54046659999999,127.0701365
한촌설렁탕 건대입구역점,"241 Achasan-ro, Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54046659999999,127.0701365
테이스티마켓,"6-2 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54046659999999,127.0701365
허수아비돈까스건대점,"6-6 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5402619,127.070489
더풀하우스,"6-1 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5403175,127.0705168
LOTTERIA,"110 Neungdong-ro, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5403677,127.0711722
Haidilao Hotpot Konkuk University,"2층, 스타시티 영존, 110 Neungdong-ro, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.54038790000001,127.0711638
신선설농탕 자양점,"139 Jayang-ro, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5402789,127.0828938
달나라고양이,"Guui-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.540313,127.084883
쿠시요코,"251-82 Guui-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5403661,127.0848847
이자카야이옌,"1층, 이자카야이옌, 248-95 구의, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54045989999999,127.0851175
왕벌식당,자양동 13-44번지 1층 101호 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.5408673,127.0654276
Kingseunaeg,"13-44 Jayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5409039,127.0654568
김영태스시&사시미마을 건대점,"1 Achasan-ro 24-gil, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5409383,127.0652932
Seongsu Wandang,"10-1 Jayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5406854,127.066151
Kimchi Bus,"200 Achasan-ro, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5408693,127.0660137
소노키라멘건대본점,"8-8 Jayang-dong, 번지 2층, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5407471,127.0667394
데이비스다이너,자양동 8-8번지 가동 1층 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.5407471,127.0667394
김도사불백 건대점,"8-14 Jayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5405415,127.0670651
그집돼지건대입구점,"1층, 8-14번지 Jayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5405298,127.0670714
리틀베이징,"8-30 자양제4동, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5409284,127.0668505
로스핫도그 Los Hotdog,"1층, 65 Dongil-ro 20-gil, Gwangjin-gu, 서울","['restaurant', 'point_of_interest', 'food', 'establishment']",37.54051450000001,127.0671931
미식가광진1호,"8-27번지 Jayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5406795,127.0670911
건대부페,"8-4 Jayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.54081730000001,127.0671005
Pomonseu,"1층, 베트남쌀국수전문점, 208 Achasan-ro, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.54075410000001,127.0673264
우리김밥,"218 Achasan-ro, 자양제4동, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.54073229999999,127.0673778
앤하우스,"8-24 자양제4동, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.54073229999999,127.0673778
진퉁해장국감자탕,자양동 8-4번지 1층 광진구 서울특별시 KR,"['restaurant', 'point_of_interest', 'food', 'establishment']",37.5408545,127.067107
보승회관 건대입구역점,"214 Achasan-ro, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5408666,127.0671171
엉터리생고기 건대역점,"성원빌딩, 218 Jayang-dong, Achasan-ro, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5407618,127.067406
방이 샤브샤브 칼국수 건대점,"212 Achasan-ro, Jayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5409212,127.0669246
파라호민물장어,"8-30 Jayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5409006,127.0668227
파라호매운탕,"8-1 자양제4동, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5405784,127.0676377
Rose Dining Table,"200 Achasan-ro, Seongdong-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5406381,127.0677705
숯불에구워먹는생삼겹살,"8-1 Jayang-dong, 번지 1층, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5405784,127.0676377
Geondaejeom,자양동 8-1번지 3층 3호 노유송천빌딩 광진구 서울특별시 KR,"['restaurant', 'point_of_interest', 'food', 'establishment']",37.5405784,127.0676377
Oh! 닭꼬치,"Jayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5405707,127.0680254
Oh! Dakggochi,"7-25 자양제4동, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5405666,127.0680297
站前烏龍,"224 Achasan-ro, 자양제4동, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.54053319999999,127.0680762
백미원 건대점,"224 Achasan-ro, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5405535,127.0680953
Kebab Inn,"221 Achasan-ro, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5409331,127.0682045
정성본 건대점,"7-44 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5408729,127.0684614
오집대패쌈밥집,"7-44 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5409007,127.0684614
먹구갈건대,"212동 2층 010호, 번지 2호선건대입구역, 7-3 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5407487,127.0690014
Jingimbab,"212동 010호, 번지 2호선건대입구역, 7-3 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5407487,127.0690014
어묵나라,"011호, 점포건대입구역, KR 서울특별시 광진구 화양동 7-3, 동 번지 212","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5407487,127.0690014
Burger King,"229 Achasan-ro, Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5407487,127.0690014
Blue Rail,"７−３ Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5407705,127.0690383
프레퍼스다이어트푸드건대점(preppers diet food),"1층, 229 Achasan-ro, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.54081559999999,127.0690315
스테이크어스 건대점,"202호, 스테이크어스, 229 Achasan-ro, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5409507,127.0688177
Gimgyeongseon,"7-35번지 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5409075,127.0690255
놀부부대찌개 화양점,"7-39 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5409007,127.069378
더후라이팬,"7-38 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5409007,127.0691836
Gamalo,"100 Dongil-ro 22-gil, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5407896,127.0694613
Deogeulil,화양동 7-12번지 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.5405742,127.0694992
(주)비엠사오건대점,화양동 7-12번지 하동 2층 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.5405742,127.0694992
두루치기닭갈비,"7-42 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5408451,127.0694891
주민식당,"7-39 Hwayang-dong, 번지 2층, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5408965,127.0693538
모던통닭,"1층, 7-39번지 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5408965,127.0693538
쭈꾸미도사 건대점,"94 Dongil-ro 22-gil, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5409351,127.0692232
미친양꼬치,"2층, 7-38 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5409351,127.0692232
사우스빌 바베큐,"94 Dongil-ro 22-gil, 화양동, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5409351,127.0692232
미쓰족발,"241 연한빌딩 1층, Achasan-ro, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5405073,127.0701345
막국수 오래된집,South Korea,"['restaurant', 'point_of_interest', 'food', 'establishment']",37.5406707,127.0700193
Maesdol,"6-2 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5405952,127.0701279
Solma-Eul,"6-2 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5405952,127.0701279
남해해물탕아구찜,"6-2 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5405952,127.0701279
멧돌순두부,"6-2 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5405952,127.0701279
Chuncheonjib,"7 Achasan-ro 33-gil, 화양동, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5407,127.0699715
프리모바치오 건대점,"241 Achasan-ro, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5406065,127.0701469
Geondae Tasty Street,"7-1 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5406984,127.0700497
건대술집 푸른술집할라,"107 Dongil-ro 22-gil, Gwangjin-gu","['bar', 'night_club', 'restaurant', 'point_of_interest', 'food', 'establishment']",37.5408448,127.0699829
백소정 건대본점,"6-16 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.54058370000001,127.0703636
Dongdaemun Yupdduk,"111 Dongil-ro 22-gil, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5407689,127.0702324
서브웨이 건대입구점,"6-16 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.540577,127.0703847
할머니보쌈,"8-26 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5409007,127.0698502
황소식당 화양동,"8-26 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5409007,127.0698502
요요린촨촨샹幺幺林串串香,"105 Dongil-ro 22-gil, Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5409158,127.0698537
백철판0410 건대역점,"105 Dongil-ro 22-gil, Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5409158,127.0698537
영동교집,"5-71 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5408441,127.070357
Simseuntang,"5-90 Hwayang-dong, Gwangjin-gu","['restaurant', 'point_of_interest', 'food', 'establishment']",37.5408729,127.0705168
안나라사,"5-90 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5408729,127.0705168
서서갈비,"5-84 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.540817,127.070739
강촌식당,"5-72 Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5408729,127.070239
羊肉,"Hwayang-dong, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5409247,127.0704092
Jukkumi,화양동 5-70번지 지층 화양동 광진구 서울특별시 KR,"['restaurant', 'food', 'point_of_interest', 'establishment']",37.5409247,127.0704092
Ubanjang,"1층, 109 화양동 Neungdong-ro, Gwangjin-gu","['restaurant', 'food', 'point_of_interest', 'establishment']",37.5408936,127.070653
